stock,quarter_end,eps,price,pe
SPANDANA.NS,2024-06-30,6.28,706.35,112.4761
SPANDANA.NS,2024-09-30,-24.39,585.2,-23.9934
SPANDANA.NS,2024-12-31,-49.63,331.0,-6.6694
SPANDANA.NS,2025-03-31,-48.96,235.0,-4.7998
SPANDANA.NS,2025-06-30,-40.61,278.6,-6.8604
SPANDANA.NS,2025-09-30,-28.09,250.58,-8.9206
SPANDANA.NS,2025-12-31,-10.71,269.35,-25.1494
SPANDANA.NS,2026-03-31,0.59,184.15,312.1186
SPARC.NS,2023-03-31,-2.53,179.35,-70.8893
SPARC.NS,2023-06-30,-2.94,208.75,-71.0034
SPARC.NS,2023-09-30,-2.66,233.1,-87.6316
SPARC.NS,2023-12-31,-3.07,286.8,-93.4202
SPARC.NS,2024-03-31,-3.26,368.3,-112.9755
SPARC.NS,2024-06-30,-2.96,240.39,-81.2128
SPARC.NS,2024-09-30,-3.31,215.94,-65.2387
SPARC.NS,2024-12-31,-2.45,200.55,-81.8571
SPARC.NS,2025-03-31,-1.84,147.91,-80.3859
SPARC.NS,2025-06-30,-1.6,162.39,-101.4937
SPARC.NS,2025-09-30,-2.34,129.52,-55.3504
SPARC.NS,2025-12-31,-2.48,134.45,-54.2137
SPARC.NS,2026-03-31,54.27,114.89,2.117
SPECIALITY.NS,2023-03-31,11.78,206.96,17.5688
SPECIALITY.NS,2023-06-30,1.41,221.23,156.9007
SPECIALITY.NS,2023-09-30,1.21,195.26,161.3719
SPECIALITY.NS,2023-12-31,2.88,186.43,64.7326
SPECIALITY.NS,2024-03-31,0.64,173.71,271.4219
SPECIALITY.NS,2024-06-30,1.53,173.56,113.4379
SPECIALITY.NS,2024-09-30,0.56,167.26,298.6786
SPECIALITY.NS,2024-12-31,1.92,139.92,72.875
SPECIALITY.NS,2025-03-31,0.5,129.67,259.34
SPECIALITY.NS,2025-06-30,1.12,124.61,111.2589
SPECIALITY.NS,2025-09-30,0.96,135.11,140.7396
SPECIALITY.NS,2025-12-31,1.76,112.52,63.9318
SPECIALITY.NS,2026-03-31,0.69,84.0,121.7391
SPECTRUM.NS,2024-06-30,1.38,2335.75,1692.5725
SPECTRUM.NS,2024-09-30,4.59,1862.65,405.8061
SPECTRUM.NS,2024-12-31,1.74,2290.1,1316.1494
SPECTRUM.NS,2025-03-31,8.7,2057.05,236.4425
SPECTRUM.NS,2025-06-30,3.65,1655.4,453.5342
SPECTRUM.NS,2025-09-30,4.93,1379.0,279.716
SPECTRUM.NS,2025-12-31,6.44,1243.9,193.1522
SPECTRUM.NS,2026-03-31,16.9,1552.8,91.8817
SPIC.NS,2023-03-31,1.25,53.44,42.752
SPIC.NS,2023-06-30,2.52,62.33,24.7341
SPIC.NS,2023-09-30,2.58,71.88,27.8605
SPIC.NS,2023-12-31,1.63,74.59,45.7607
SPIC.NS,2024-03-31,-1.19,67.88,-57.042
SPIC.NS,2024-06-30,3.07,80.69,26.2834
SPIC.NS,2024-09-30,1.73,84.24,48.6936
SPIC.NS,2024-12-31,1.89,71.69,37.9312
SPIC.NS,2025-03-31,0.96,79.54,82.8542
SPIC.NS,2025-06-30,3.28,91.01,27.747
SPIC.NS,2025-09-30,3.01,91.27,30.3223
SPIC.NS,2025-12-31,2.66,84.05,31.5977
SPIC.NS,2026-03-31,1.45,55.42,38.2207
SPMLINFRA.NS,2023-03-31,3.01,16.9,5.6146
SPMLINFRA.NS,2023-06-30,0.09,44.5,494.4444
SPMLINFRA.NS,2023-09-30,0.07,49.45,706.4286
SPMLINFRA.NS,2023-12-31,0.23,94.05,408.913
SPMLINFRA.NS,2024-03-31,-1.81,129.55,-71.5746
SPMLINFRA.NS,2024-06-30,2.18,159.08,72.9725
SPMLINFRA.NS,2024-09-30,2.2,273.76,124.4364
SPMLINFRA.NS,2024-12-31,1.4,254.36,181.6857
SPMLINFRA.NS,2025-03-31,1.68,158.78,94.5119
SPMLINFRA.NS,2025-06-30,1.69,243.69,144.1953
SPMLINFRA.NS,2025-09-30,2.1,236.95,112.8333
SPMLINFRA.NS,2025-12-31,2.66,176.41,66.3195
SPMLINFRA.NS,2026-03-31,3.45,153.73,44.5594
SRF.NS,2023-03-31,18.97,2390.18,125.9979
SRF.NS,2023-06-30,12.12,2268.88,187.2013
SRF.NS,2023-09-30,10.15,2232.89,219.9892
SRF.NS,2023-12-31,8.55,2461.05,287.8421
SRF.NS,2024-03-31,14.24,2545.47,178.7549
SRF.NS,2024-06-30,8.51,2421.99,284.6052
SRF.NS,2024-09-30,6.79,2486.94,366.2651
SRF.NS,2024-12-31,9.14,2228.17,243.7823
SRF.NS,2025-03-31,17.75,2929.9,165.0648
SRF.NS,2025-06-30,14.58,3231.89,221.666
SRF.NS,2025-09-30,13.1,2818.4,215.145
SRF.NS,2025-12-31,14.6,3069.33,210.2281
SRF.NS,2026-03-31,19.63,2438.0,124.1977
SRHHYPOLTD.NS,2023-03-31,41.43,403.23,9.7328
SRHHYPOLTD.NS,2023-06-30,14.16,703.88,49.709
SRHHYPOLTD.NS,2023-09-30,10.77,602.07,55.9025
SRHHYPOLTD.NS,2023-12-31,9.69,555.35,57.3117
SRHHYPOLTD.NS,2024-03-31,11.39,487.34,42.7867
SRHHYPOLTD.NS,2024-06-30,10.85,546.04,50.3263
SRHHYPOLTD.NS,2024-09-30,14.74,713.55,48.4091
SRHHYPOLTD.NS,2024-12-31,12.56,772.96,61.5414
SRHHYPOLTD.NS,2025-03-31,12.81,489.92,38.2451
SRHHYPOLTD.NS,2025-06-30,13.06,643.2,49.2496
SRHHYPOLTD.NS,2025-09-30,13.57,568.3,41.8791
SRHHYPOLTD.NS,2025-12-31,13.84,516.8,37.341
SRHHYPOLTD.NS,2026-03-31,11.69,384.0,32.8486
SRM.NS,2023-03-31,4.17,,
SRM.NS,2023-06-30,1.99,,
SRM.NS,2023-09-30,7.69,,
SRM.NS,2023-12-31,2.33,,
SRM.NS,2024-03-31,3.68,,
SRM.NS,2024-06-30,2.08,177.96,85.5577
SRM.NS,2024-09-30,4.51,264.3,58.6031
SRM.NS,2024-12-31,6.97,398.3,57.1449
SRM.NS,2025-03-31,10.5,322.7,30.7333
SRM.NS,2025-06-30,5.56,498.0,89.5683
SRM.NS,2025-09-30,8.75,533.65,60.9886
SRM.NS,2025-12-31,10.5,530.05,50.481
SRM.NS,2026-03-31,23.58,383.85,16.2786
SSWL.NS,2023-03-31,3.02,145.86,48.298
SSWL.NS,2023-06-30,3.03,202.06,66.6865
SSWL.NS,2023-09-30,3.34,275.2,82.3952
SSWL.NS,2023-12-31,3.79,256.63,67.7124
SSWL.NS,2024-03-31,32.85,218.71,6.6578
SSWL.NS,2024-06-30,2.6,214.51,82.5038
SSWL.NS,2024-09-30,2.94,213.33,72.5612
SSWL.NS,2024-12-31,3.04,196.37,64.5954
SSWL.NS,2025-03-31,3.87,177.49,45.863
SSWL.NS,2025-06-30,3.01,272.58,90.5581
SSWL.NS,2025-09-30,2.26,225.23,99.6593
SSWL.NS,2025-12-31,2.97,193.7,65.2189
SSWL.NS,2026-03-31,3.87,170.43,44.0388
STANLEY.NS,2023-03-31,7.87,,
STANLEY.NS,2023-06-30,0.74,,
STANLEY.NS,2023-09-30,1.69,,
STANLEY.NS,2023-12-31,1.34,,
STANLEY.NS,2024-03-31,1.98,,
STANLEY.NS,2024-06-30,0.67,474.75,708.5821
STANLEY.NS,2024-09-30,1.09,485.5,445.4128
STANLEY.NS,2024-12-31,1.51,412.0,272.8477
STANLEY.NS,2025-03-31,1.84,332.7,180.8152
STANLEY.NS,2025-06-30,1.38,345.15,250.1087
STANLEY.NS,2025-09-30,0.98,290.45,296.3776
STANLEY.NS,2025-12-31,-0.11,193.16,-1756.0
STANLEY.NS,2026-03-31,-0.14,123.7,-883.5714
STAR.NS,2023-03-31,-1.06,283.58,-267.5283
STAR.NS,2023-06-30,-0.79,426.48,-539.8481
STAR.NS,2023-09-30,-14.54,504.88,-34.7235
STAR.NS,2023-12-31,5.4,645.14,119.4704
STAR.NS,2024-03-31,1.98,779.73,393.803
STAR.NS,2024-06-30,364.69,942.84,2.5853
STAR.NS,2024-09-30,7.81,1392.71,178.3239
STAR.NS,2024-12-31,9.54,656.43,68.8082
STAR.NS,2025-03-31,8.91,666.19,74.7688
STAR.NS,2025-06-30,10.8,895.6,82.9259
STAR.NS,2025-09-30,13.84,820.6,59.2919
STAR.NS,2025-12-31,21.93,900.35,41.0556
STAR.NS,2026-03-31,13.77,937.75,68.1009
STARCEMENT.NS,2023-03-31,2.38,110.95,46.6176
STARCEMENT.NS,2023-06-30,2.31,139.77,60.5065
STARCEMENT.NS,2023-09-30,1.01,151.72,150.2178
STARCEMENT.NS,2023-12-31,1.82,174.98,96.1429
STARCEMENT.NS,2024-03-31,2.17,225.72,104.0184
STARCEMENT.NS,2024-06-30,0.77,209.42,271.974
STARCEMENT.NS,2024-09-30,0.14,198.99,1421.3571
STARCEMENT.NS,2024-12-31,0.22,230.36,1047.0909
STARCEMENT.NS,2025-03-31,3.05,213.29,69.9311
STARCEMENT.NS,2025-06-30,2.44,211.11,86.5205
STARCEMENT.NS,2025-09-30,1.78,253.14,142.2135
STARCEMENT.NS,2025-12-31,1.85,224.48,121.3405
STARCEMENT.NS,2026-03-31,3.66,203.24,55.5301
STCINDIA.NS,2022-12-31,1.48,90.25,60.9797
STCINDIA.NS,2023-03-31,1.21,68.4,56.5289
STCINDIA.NS,2023-06-30,0.82,78.85,96.1585
STCINDIA.NS,2023-09-30,3.0,125.75,41.9167
STCINDIA.NS,2023-12-31,2.33,137.4,58.97
STCINDIA.NS,2024-03-31,2.36,124.05,52.5636
STCINDIA.NS,2024-06-30,4.58,155.92,34.0437
STCINDIA.NS,2024-09-30,-1.25,174.54,-139.632
STCINDIA.NS,2024-12-31,0.27,152.0,562.963
STCINDIA.NS,2025-03-31,0.53,127.64,240.8302
STCINDIA.NS,2025-06-30,1.64,144.6,88.1707
STCINDIA.NS,2025-09-30,102.01,131.45,1.2886
STCINDIA.NS,2025-12-31,2.76,127.94,46.3551
STEL.NS,2023-03-31,5.23,143.7,27.4761
STEL.NS,2023-06-30,0.12,140.7,1172.5
STEL.NS,2023-09-30,1.62,221.8,136.9136
STEL.NS,2023-12-31,0.05,321.75,6435.0
STEL.NS,2024-03-31,5.4,320.05,59.2685
STEL.NS,2024-06-30,0.05,458.2,9164.0
STEL.NS,2024-09-30,3.1,574.8,185.4194
STEL.NS,2024-12-31,0.05,405.35,8107.0
STEL.NS,2025-03-31,5.41,383.3,70.8503
STEL.NS,2025-06-30,0.19,413.8,2177.8947
STEL.NS,2025-09-30,3.6,412.8,114.6667
STEL.NS,2025-12-31,6.82,497.25,72.9106
STEL.NS,2026-03-31,0.28,422.4,1508.5714
STERTOOLS.NS,2023-03-31,2.16,395.82,183.25
STERTOOLS.NS,2023-06-30,3.63,355.51,97.9366
STERTOOLS.NS,2023-09-30,3.46,372.67,107.7081
STERTOOLS.NS,2023-12-31,3.77,352.9,93.6074
STERTOOLS.NS,2024-03-31,4.51,303.07,67.1996
STERTOOLS.NS,2024-06-30,5.11,363.77,71.1879
STERTOOLS.NS,2024-09-30,4.85,575.26,118.6103
STERTOOLS.NS,2024-12-31,3.78,574.22,151.9101
STERTOOLS.NS,2025-03-31,2.43,303.66,124.963
STERTOOLS.NS,2025-06-30,2.48,359.2,144.8387
STERTOOLS.NS,2025-09-30,4.75,310.95,65.4632
STERTOOLS.NS,2025-12-31,0.43,272.2,633.0233
STERTOOLS.NS,2026-03-31,0.44,161.09,366.1136
STLNETWORK.NS,2024-06-30,198.0,,
STLNETWORK.NS,2024-09-30,1010.0,,
STLNETWORK.NS,2024-12-31,-3396.0,,
STLNETWORK.NS,2025-06-30,-0.46,,
STLNETWORK.NS,2025-09-30,-0.4,29.6,-74.0
STLNETWORK.NS,2025-12-31,-0.22,22.16,-100.7273
STLNETWORK.NS,2026-03-31,-0.96,15.92,-16.5833
STLTECH.NS,2023-03-31,1.63,146.62,89.9509
STLTECH.NS,2023-06-30,1.35,145.28,107.6148
STLTECH.NS,2023-09-30,0.85,161.05,189.4706
STLTECH.NS,2023-12-31,-1.43,142.8,-99.8601
STLTECH.NS,2024-03-31,-2.05,110.8,-54.0488
STLTECH.NS,2024-06-30,-0.98,136.9,-139.6939
STLTECH.NS,2024-09-30,-0.29,126.0,-434.4828
STLTECH.NS,2024-12-31,-0.49,114.57,-233.8163
STLTECH.NS,2025-03-31,-0.82,80.92,-98.6829
STLTECH.NS,2025-06-30,0.2,105.24,526.2
STLTECH.NS,2025-09-30,0.08,113.27,1415.875
STLTECH.NS,2025-12-31,-0.35,103.2,-294.8571
STLTECH.NS,2026-03-31,1.21,176.36,145.7521
STUDDS.NS,2024-09-30,8.89,,
STUDDS.NS,2024-12-31,8.34,,
STUDDS.NS,2025-03-31,5.05,,
STUDDS.NS,2025-06-30,5.15,,
STUDDS.NS,2025-09-30,5.24,,
STUDDS.NS,2025-12-31,5.26,538.6,102.3954
STUDDS.NS,2026-03-31,5.36,448.8,83.7313
STYL.NS,2024-06-30,27.43,,
STYL.NS,2024-09-30,44.14,,
STYL.NS,2024-12-31,3.64,,
STYL.NS,2025-03-31,4.27,,
STYL.NS,2025-06-30,2.5,,
STYL.NS,2025-09-30,3.56,411.45,115.5758
STYL.NS,2025-12-31,3.96,269.35,68.0177
STYL.NS,2026-03-31,5.05,213.13,42.204
STYLAMIND.NS,2023-03-31,15.81,969.89,61.3466
STYLAMIND.NS,2023-06-30,16.39,1584.93,96.701
STYLAMIND.NS,2023-09-30,18.73,1720.94,91.8815
STYLAMIND.NS,2023-12-31,18.49,1721.8,93.1206
STYLAMIND.NS,2024-03-31,22.17,1562.1,70.4601
STYLAMIND.NS,2024-06-30,16.73,1921.9,114.8775
STYLAMIND.NS,2024-09-30,20.13,2038.05,101.2444
STYLAMIND.NS,2024-12-31,17.59,2210.7,125.6794
STYLAMIND.NS,2025-03-31,17.45,1647.35,94.404
STYLAMIND.NS,2025-06-30,16.68,1638.5,98.2314
STYLAMIND.NS,2025-09-30,22.03,1646.8,74.7526
STYLAMIND.NS,2025-12-31,27.15,2229.4,82.1142
STYLAMIND.NS,2026-03-31,22.57,2164.0,95.8795
STYLEBAAZA.NS,2023-06-30,1.58,,
STYLEBAAZA.NS,2023-09-30,-2.22,,
STYLEBAAZA.NS,2023-12-31,5.49,,
STYLEBAAZA.NS,2024-03-31,-0.92,,
STYLEBAAZA.NS,2024-06-30,-0.06,,
STYLEBAAZA.NS,2024-09-30,-1.2,382.05,-318.375
STYLEBAAZA.NS,2024-12-31,4.08,309.6,75.8824
STYLEBAAZA.NS,2025-03-31,-0.86,240.73,-279.9186
STYLEBAAZA.NS,2025-06-30,0.28,312.55,1116.25
STYLEBAAZA.NS,2025-09-30,6.9,370.7,53.7246
STYLEBAAZA.NS,2025-12-31,2.54,273.75,107.7756
STYLEBAAZA.NS,2026-03-31,-3.44,272.9,-79.3314
STYRENIX.NS,2023-09-30,32.08,992.82,30.9483
STYRENIX.NS,2023-12-31,19.88,1339.68,67.3883
STYRENIX.NS,2024-03-31,28.07,1368.3,48.746
STYRENIX.NS,2024-06-30,34.8,2056.63,59.0986
STYRENIX.NS,2024-09-30,39.86,2374.73,59.5768
STYRENIX.NS,2024-12-31,27.12,2849.18,105.0583
STYRENIX.NS,2025-03-31,31.12,2665.94,85.6665
STYRENIX.NS,2025-06-30,29.52,3143.66,106.4925
STYRENIX.NS,2025-09-30,25.43,2322.9,91.3449
STYRENIX.NS,2025-12-31,9.29,1952.67,210.1905
STYRENIX.NS,2026-03-31,41.78,1798.0,43.0349
SUBEXLTD.NS,2023-03-31,-0.84,28.4,-33.8095
SUBEXLTD.NS,2023-06-30,-0.34,29.05,-85.4412
SUBEXLTD.NS,2023-09-30,-0.2,32.55,-162.75
SUBEXLTD.NS,2023-12-31,-0.09,33.95,-377.2222
SUBEXLTD.NS,2024-03-31,-2.78,30.05,-10.8094
SUBEXLTD.NS,2024-06-30,-0.2,29.61,-148.05
SUBEXLTD.NS,2024-09-30,0.01,27.07,2707.0
SUBEXLTD.NS,2024-12-31,-0.06,21.98,-366.3333
SUBEXLTD.NS,2025-03-31,-0.31,12.2,-39.3548
SUBEXLTD.NS,2025-06-30,0.23,14.15,61.5217
SUBEXLTD.NS,2025-09-30,0.05,11.95,239.0
SUBEXLTD.NS,2025-12-31,0.05,11.31,226.2
SUBEXLTD.NS,2026-03-31,0.18,6.68,37.1111
SUBROS.NS,2023-03-31,2.8,297.75,106.3393
SUBROS.NS,2023-06-30,2.08,434.65,208.9663
SUBROS.NS,2023-09-30,4.1,387.07,94.4073
SUBROS.NS,2023-12-31,4.12,539.09,130.8471
SUBROS.NS,2024-03-31,4.66,512.92,110.0687
SUBROS.NS,2024-06-30,5.36,644.05,120.1586
SUBROS.NS,2024-09-30,5.58,755.94,135.4731
SUBROS.NS,2024-12-31,5.05,617.73,122.3228
SUBROS.NS,2025-03-31,7.08,558.89,78.9393
SUBROS.NS,2025-06-30,6.26,954.44,152.4665
SUBROS.NS,2025-09-30,6.25,1085.3,173.648
SUBROS.NS,2025-12-31,5.33,866.05,162.4859
SUBROS.NS,2026-03-31,7.56,635.25,84.0278
SUDARSCHEM.NS,2023-03-31,4.7,386.12,82.1532
SUDARSCHEM.NS,2023-06-30,38.56,479.13,12.4256
SUDARSCHEM.NS,2023-09-30,2.58,473.74,183.6202
SUDARSCHEM.NS,2023-12-31,2.11,543.31,257.4929
SUDARSCHEM.NS,2024-03-31,8.38,607.46,72.4893
SUDARSCHEM.NS,2024-06-30,4.25,897.4,211.1529
SUDARSCHEM.NS,2024-09-30,4.32,1114.34,257.9491
SUDARSCHEM.NS,2024-12-31,0.07,1140.31,16290.1429
SUDARSCHEM.NS,2025-03-31,-0.52,987.18,-1898.4231
SUDARSCHEM.NS,2025-06-30,6.01,1229.64,204.599
SUDARSCHEM.NS,2025-09-30,1.49,1334.2,895.4362
SUDARSCHEM.NS,2025-12-31,-14.67,947.7,-64.6012
SUDARSCHEM.NS,2026-03-31,10.01,747.6,74.6853
SUDEEPPHRM.NS,2024-09-30,128.13,,
SUDEEPPHRM.NS,2024-12-31,2.95,,
SUDEEPPHRM.NS,2025-03-31,4.54,,
SUDEEPPHRM.NS,2025-06-30,3.17,,
SUDEEPPHRM.NS,2025-09-30,4.71,,
SUDEEPPHRM.NS,2025-12-31,4.2,602.75,143.5119
SUDEEPPHRM.NS,2026-03-31,4.33,592.55,136.8476
SULA.NS,2023-03-31,1.69,348.0,205.9172
SULA.NS,2023-06-30,1.62,439.44,271.2593
SULA.NS,2023-09-30,2.74,446.12,162.8175
SULA.NS,2023-12-31,5.09,478.82,94.0707
SULA.NS,2024-03-31,1.61,533.33,331.2609
SULA.NS,2024-06-30,1.73,486.23,281.0578
SULA.NS,2024-09-30,1.72,467.34,271.7093
SULA.NS,2024-12-31,3.32,406.69,122.497
SULA.NS,2025-03-31,1.54,262.85,170.6818
SULA.NS,2025-06-30,0.23,299.8,1303.4783
SULA.NS,2025-09-30,0.71,257.12,362.1408
SULA.NS,2025-12-31,1.08,214.36,198.4815
SULA.NS,2026-03-31,1.02,137.6,134.902
SUMEETINDS.NS,2023-03-31,0.07,8.47,121.0
SUMEETINDS.NS,2023-06-30,-0.23,9.24,-40.1739
SUMEETINDS.NS,2023-09-30,-0.28,11.36,-40.5714
SUMEETINDS.NS,2023-12-31,-0.24,18.67,-77.7917
SUMEETINDS.NS,2024-03-31,-0.11,9.62,-87.4545
SUMEETINDS.NS,2024-06-30,-0.12,7.7,-64.1667
SUMEETINDS.NS,2024-09-30,0.2,16.32,81.6
SUMEETINDS.NS,2024-12-31,28.17,18.83,0.6684
SUMEETINDS.NS,2025-03-31,0.97,18.83,19.4124
SUMEETINDS.NS,2025-06-30,0.11,15.74,143.0909
SUMEETINDS.NS,2025-09-30,0.14,34.63,247.3571
SUMEETINDS.NS,2025-12-31,0.1,30.66,306.6
SUMEETINDS.NS,2026-03-31,0.11,29.65,269.5455
SUMICHEM.NS,2023-03-31,1.45,417.66,288.0414
SUMICHEM.NS,2023-06-30,1.24,427.66,344.8871
SUMICHEM.NS,2023-09-30,2.87,415.25,144.6864
SUMICHEM.NS,2023-12-31,1.1,397.21,361.1
SUMICHEM.NS,2024-03-31,2.2,346.43,157.4682
SUMICHEM.NS,2024-06-30,2.54,478.17,188.2559
SUMICHEM.NS,2024-09-30,3.85,555.67,144.3299
SUMICHEM.NS,2024-12-31,1.74,531.62,305.5287
SUMICHEM.NS,2025-03-31,2.0,558.21,279.105
SUMICHEM.NS,2025-06-30,3.57,528.52,148.0448
SUMICHEM.NS,2025-09-30,3.56,533.25,149.7893
SUMICHEM.NS,2025-12-31,1.52,471.0,309.8684
SUMICHEM.NS,2026-03-31,2.23,364.45,163.4305
SUMMITSEC.NS,2023-03-31,4.65,541.55,116.4624
SUMMITSEC.NS,2023-06-30,7.67,712.35,92.8748
SUMMITSEC.NS,2023-09-30,35.15,990.15,28.1693
SUMMITSEC.NS,2023-12-31,13.44,1274.3,94.814
SUMMITSEC.NS,2024-03-31,13.21,1222.0,92.5057
SUMMITSEC.NS,2024-06-30,2.7,1828.55,677.2407
SUMMITSEC.NS,2024-09-30,68.93,2747.55,39.86
SUMMITSEC.NS,2024-12-31,-4.46,3002.1,-673.1166
SUMMITSEC.NS,2025-03-31,-4.26,1952.05,-458.2277
SUMMITSEC.NS,2025-06-30,18.52,2083.3,112.4892
SUMMITSEC.NS,2025-09-30,83.16,2184.8,26.2722
SUMMITSEC.NS,2025-12-31,15.61,1937.2,124.0999
SUMMITSEC.NS,2026-03-31,-21.32,1318.8,-61.8574
SUNCLAY.NS,2023-09-30,-4.88,,
SUNCLAY.NS,2023-12-31,-31.09,1497.66,-48.1718
SUNCLAY.NS,2024-03-31,-23.4,1390.67,-59.4303
SUNCLAY.NS,2024-06-30,-27.6,1534.17,-55.5859
SUNCLAY.NS,2024-09-30,-26.79,2212.92,-82.6025
SUNCLAY.NS,2024-12-31,-20.03,2531.94,-126.4074
SUNCLAY.NS,2025-03-31,65.11,2199.14,33.7758
SUNCLAY.NS,2025-06-30,-26.2,2063.88,-78.774
SUNCLAY.NS,2025-09-30,-29.19,1675.1,-57.3861
SUNCLAY.NS,2025-12-31,-23.55,1219.16,-51.769
SUNCLAY.NS,2026-03-31,193.42,1187.87,6.1414
SUNDARMFIN.NS,2023-03-31,38.99,2246.73,57.6232
SUNDARMFIN.NS,2023-06-30,33.77,2550.1,75.5138
SUNDARMFIN.NS,2023-09-30,32.89,3017.65,91.7498
SUNDARMFIN.NS,2023-12-31,38.47,3447.41,89.6129
SUNDARMFIN.NS,2024-03-31,24.11,4082.09,169.3111
SUNDARMFIN.NS,2024-06-30,39.14,4627.73,118.2353
SUNDARMFIN.NS,2024-09-30,39.26,5218.28,132.9159
SUNDARMFIN.NS,2024-12-31,41.0,4102.14,100.0522
SUNDARMFIN.NS,2025-03-31,49.77,4542.19,91.2636
SUNDARMFIN.NS,2025-06-30,42.77,5137.02,120.108
SUNDARMFIN.NS,2025-09-30,43.94,4398.23,100.0963
SUNDARMFIN.NS,2025-12-31,48.73,5266.91,108.0835
SUNDARMFIN.NS,2026-03-31,49.88,4375.5,87.7205
SUNDRMFAST.NS,2023-03-31,6.01,954.37,158.797
SUNDRMFAST.NS,2023-06-30,6.07,1190.94,196.201
SUNDRMFAST.NS,2023-09-30,6.28,1233.27,196.3806
SUNDRMFAST.NS,2023-12-31,6.12,1224.84,200.1373
SUNDRMFAST.NS,2024-03-31,6.36,1072.53,168.6368
SUNDRMFAST.NS,2024-06-30,6.75,1331.65,197.2815
SUNDRMFAST.NS,2024-09-30,6.78,1350.49,199.1873
SUNDRMFAST.NS,2024-12-31,6.2,1045.08,168.5613
SUNDRMFAST.NS,2025-03-31,5.92,900.98,152.1926
SUNDRMFAST.NS,2025-06-30,7.06,1029.06,145.7592
SUNDRMFAST.NS,2025-09-30,7.18,989.62,137.8301
SUNDRMFAST.NS,2025-12-31,6.21,930.08,149.7713
SUNDRMFAST.NS,2026-03-31,7.68,745.38,97.0547
SUNDROP.NS,2023-03-31,2.06,870.32,422.4854
SUNDROP.NS,2023-06-30,1.86,850.57,457.2957
SUNDROP.NS,2023-09-30,0.77,805.16,1045.6623
SUNDROP.NS,2023-12-31,1.03,867.38,842.1165
SUNDROP.NS,2024-03-31,0.61,679.44,1113.8361
SUNDROP.NS,2024-06-30,0.08,714.9,8936.25
SUNDROP.NS,2024-09-30,0.02,858.7,42935.0
SUNDROP.NS,2024-12-31,1.6,924.05,577.5312
SUNDROP.NS,2025-03-31,-30.25,754.65,-24.9471
SUNDROP.NS,2025-06-30,1.14,872.6,765.4386
SUNDROP.NS,2025-09-30,-0.55,782.4,-1422.5455
SUNDROP.NS,2025-12-31,2.14,687.55,321.285
SUNDROP.NS,2026-03-31,2.61,560.85,214.8851
SUNFLAG.NS,2023-03-31,2.2,147.03,66.8318
SUNFLAG.NS,2023-06-30,1.43,160.29,112.0909
SUNFLAG.NS,2023-09-30,2.15,198.73,92.4326
SUNFLAG.NS,2023-12-31,2.0,208.76,104.38
SUNFLAG.NS,2024-03-31,2.38,185.62,77.9916
SUNFLAG.NS,2024-06-30,1.55,212.37,137.0129
SUNFLAG.NS,2024-09-30,2.26,243.4,107.6991
SUNFLAG.NS,2024-12-31,2.78,250.67,90.1691
SUNFLAG.NS,2025-03-31,2.4,234.09,97.5375
SUNFLAG.NS,2025-06-30,3.47,315.45,90.9078
SUNFLAG.NS,2025-09-30,2.53,262.35,103.6957
SUNFLAG.NS,2025-12-31,3.33,271.65,81.5766
SUNFLAG.NS,2026-03-31,1.9,194.1,102.1579
SUNPHARMA.NS,2023-03-31,8.27,955.81,115.5756
SUNPHARMA.NS,2023-06-30,8.43,1022.41,121.2823
SUNPHARMA.NS,2023-09-30,9.9,1130.47,114.1889
SUNPHARMA.NS,2023-12-31,10.52,1228.82,116.808
SUNPHARMA.NS,2024-03-31,11.06,1590.15,143.7749
SUNPHARMA.NS,2024-06-30,11.82,1492.32,126.2538
SUNPHARMA.NS,2024-09-30,12.67,1896.55,149.6882
SUNPHARMA.NS,2024-12-31,12.1,1856.84,153.4579
SUNPHARMA.NS,2025-03-31,8.96,1717.85,191.7243
SUNPHARMA.NS,2025-06-30,9.5,1659.42,174.6758
SUNPHARMA.NS,2025-09-30,13.0,1584.01,121.8469
SUNPHARMA.NS,2025-12-31,14.04,1708.6,121.6952
SUNPHARMA.NS,2026-03-31,11.31,1757.2,155.3669
SUNTECK.NS,2023-03-31,-1.91,282.03,-147.6597
SUNTECK.NS,2023-06-30,-0.46,279.16,-606.8696
SUNTECK.NS,2023-09-30,-0.95,448.63,-472.2421
SUNTECK.NS,2023-12-31,-0.66,442.91,-671.0758
SUNTECK.NS,2024-03-31,6.92,387.19,55.9523
SUNTECK.NS,2024-06-30,1.56,555.94,356.3718
SUNTECK.NS,2024-09-30,2.36,578.65,245.1907
SUNTECK.NS,2024-12-31,2.9,506.14,174.531
SUNTECK.NS,2025-03-31,3.44,386.0,112.2093
SUNTECK.NS,2025-06-30,2.28,444.05,194.7588
SUNTECK.NS,2025-09-30,3.34,415.15,124.2964
SUNTECK.NS,2025-12-31,3.97,396.05,99.7607
SUNTECK.NS,2026-03-31,4.34,273.2,62.9493
SUNTV.NS,2023-03-31,9.65,387.54,40.1596
SUNTV.NS,2023-06-30,15.02,409.35,27.2537
SUNTV.NS,2023-09-30,11.79,577.0,48.9398
SUNTV.NS,2023-12-31,11.52,676.27,58.704
SUNTV.NS,2024-03-31,10.52,572.26,54.3973
SUNTV.NS,2024-06-30,14.19,720.59,50.7815
SUNTV.NS,2024-09-30,10.39,803.03,77.2887
